feature,p.value_tx,FDR_tx,logFC_tx,p.value_time,FDR_time,p.value_interaction,FDR_interaction,tx,time,Mean_Ice_15,Mean_Ice_30,Mean_Ice_60,Mean_Ice_90,Mean_RT_15,Mean_RT_30,Mean_RT_60,Mean_RT_90
HILIC_151.075414373981_281.492123591844,0.8944625824832984,0.9999999999999998,-0.03797122976918519,0.4634665260137253,1,0.9101854123817568,1,RT,15,NA,NA,NA,NA,21.824643676048073,NA,NA,NA
HILIC_151.075414373981_281.492123591844,0.8944625824832984,0.9999999999999998,-0.03797122976918519,0.4634665260137253,1,0.9101854123817568,1,RT,30,NA,NA,NA,NA,NA,21.724982990228447,NA,NA
HILIC_151.075414373981_281.492123591844,0.8944625824832984,0.9999999999999998,-0.03797122976918519,0.4634665260137253,1,0.9101854123817568,1,RT,60,NA,NA,NA,NA,NA,NA,21.63694165889516,NA
HILIC_151.075414373981_281.492123591844,0.8944625824832984,0.9999999999999998,-0.03797122976918519,0.4634665260137253,1,0.9101854123817568,1,RT,90,NA,NA,NA,NA,NA,NA,NA,21.48649754358134
HILIC_151.08665498027_283.69613520431,0.12002145005164745,0.9728307619644055,-0.5905843208960346,0.24521642982227335,1,0.09704431961084252,1,Ice,15,21.801511783852913,NA,NA,NA,NA,NA,NA,NA
HILIC_151.08665498027_283.69613520431,0.12002145005164745,0.9728307619644055,-0.5905843208960346,0.24521642982227335,1,0.09704431961084252,1,Ice,30,NA,21.918879918116087,NA,NA,NA,NA,NA,NA
HILIC_151.08665498027_283.69613520431,0.12002145005164745,0.9728307619644055,-0.5905843208960346,0.24521642982227335,1,0.09704431961084252,1,Ice,60,NA,NA,21.6980116749748,NA,NA,NA,NA,NA
HILIC_151.08665498027_283.69613520431,0.12002145005164745,0.9728307619644055,-0.5905843208960346,0.24521642982227335,1,0.09704431961084252,1,Ice,90,NA,NA,NA,21.20116745946962,NA,NA,NA,NA
HILIC_151.08665498027_283.69613520431,0.12002145005164745,0.9728307619644055,-0.5905843208960346,0.24521642982227335,1,0.09704431961084252,1,RT,15,NA,NA,NA,NA,21.210927462956878,NA,NA,NA
HILIC_151.08665498027_283.69613520431,0.12002145005164745,0.9728307619644055,-0.5905843208960346,0.24521642982227335,1,0.09704431961084252,1,RT,30,NA,NA,NA,NA,NA,21.49002091697299,NA,NA
HILIC_151.08665498027_283.69613520431,0.12002145005164745,0.9728307619644055,-0.5905843208960346,0.24521642982227335,1,0.09704431961084252,1,RT,60,NA,NA,NA,NA,NA,NA,21.192364573894142,NA
HILIC_151.08665498027_283.69613520431,0.12002145005164745,0.9728307619644055,-0.5905843208960346,0.24521642982227335,1,0.09704431961084252,1,RT,90,NA,NA,NA,NA,NA,NA,NA,21.81771478881925
HILIC_151.111732061032_28.2314979419682,0.4716785749769059,0.9969365741869346,0.32856341633314934,0.2512783872984813,1,0.998134623920307,1,Ice,15,23.802360935678585,NA,NA,NA,NA,NA,NA,NA
HILIC_151.111732061032_28.2314979419682,0.4716785749769059,0.9969365741869346,0.32856341633314934,0.2512783872984813,1,0.998134623920307,1,Ice,30,NA,24.369141715273543,NA,NA,NA,NA,NA,NA
HILIC_151.111732061032_28.2314979419682,0.4716785749769059,0.9969365741869346,0.32856341633314934,0.2512783872984813,1,0.998134623920307,1,Ice,60,NA,NA,23.46275788187324,NA,NA,NA,NA,NA
HILIC_151.111732061032_28.2314979419682,0.4716785749769059,0.9969365741869346,0.32856341633314934,0.2512783872984813,1,0.998134623920307,1,Ice,90,NA,NA,NA,23.73963868604556,NA,NA,NA,NA
HILIC_151.111732061032_28.2314979419682,0.4716785749769059,0.9969365741869346,0.32856341633314934,0.2512783872984813,1,0.998134623920307,1,RT,15,NA,NA,NA,NA,24.130924352011732,NA,NA,NA
HILIC_151.111732061032_28.2314979419682,0.4716785749769059,0.9969365741869346,0.32856341633314934,0.2512783872984813,1,0.998134623920307,1,RT,30,NA,NA,NA,NA,NA,24.71646038612052,NA,NA
HILIC_151.111732061032_28.2314979419682,0.4716785749769059,0.9969365741869346,0.32856341633314934,0.2512783872984813,1,0.998134623920307,1,RT,60,NA,NA,NA,NA,NA,NA,23.754160276824422,NA
HILIC_151.111732061032_28.2314979419682,0.4716785749769059,0.9969365741869346,0.32856341633314934,0.2512783872984813,1,0.998134623920307,1,RT,90,NA,NA,NA,NA,NA,NA,NA,24.12182691766183
HILIC_151.111826617788_289.626484694407,0.4743711990025644,0.9969365741869346,-0.3247260370379814,0.012647111109786266,1,0.03724669798323083,1,Ice,15,22.383436401863683,NA,NA,NA,NA,NA,NA,NA
HILIC_151.111826617788_289.626484694407,0.4743711990025644,0.9969365741869346,-0.3247260370379814,0.012647111109786266,1,0.03724669798323083,1,Ice,30,NA,22.274471355504975,NA,NA,NA,NA,NA,NA
HILIC_151.111826617788_289.626484694407,0.4743711990025644,0.9969365741869346,-0.3247260370379814,0.012647111109786266,1,0.03724669798323083,1,Ice,60,NA,NA,21.906841794305972,NA,NA,NA,NA,NA
HILIC_151.111826617788_289.626484694407,0.4743711990025644,0.9969365741869346,-0.3247260370379814,0.012647111109786266,1,0.03724669798323083,1,Ice,90,NA,NA,NA,20.981438307521344,NA,NA,NA,NA
HILIC_151.111826617788_289.626484694407,0.4743711990025644,0.9969365741869346,-0.3247260370379814,0.012647111109786266,1,0.03724669798323083,1,RT,15,NA,NA,NA,NA,22.0587103648257,NA,NA,NA
HILIC_151.111826617788_289.626484694407,0.4743711990025644,0.9969365741869346,-0.3247260370379814,0.012647111109786266,1,0.03724669798323083,1,RT,30,NA,NA,NA,NA,NA,22.433640816937977,NA,NA
HILIC_151.111826617788_289.626484694407,0.4743711990025644,0.9969365741869346,-0.3247260370379814,0.012647111109786266,1,0.03724669798323083,1,RT,60,NA,NA,NA,NA,NA,NA,21.863821284678856,NA
HILIC_151.111826617788_289.626484694407,0.4743711990025644,0.9969365741869346,-0.3247260370379814,0.012647111109786266,1,0.03724669798323083,1,RT,90,NA,NA,NA,NA,NA,NA,NA,22.450532079138707
C18_151.98454467589_32.7021002631148,0.4407976344756829,0.9969365741869346,0.40254324836346,0.29030701611206555,1,0.5499510876593482,1,Ice,15,20.424951207693677,NA,NA,NA,NA,NA,NA,NA
C18_151.98454467589_32.7021002631148,0.4407976344756829,0.9969365741869346,0.40254324836346,0.29030701611206555,1,0.5499510876593482,1,Ice,30,NA,20.860876574976764,NA,NA,NA,NA,NA,NA
C18_151.98454467589_32.7021002631148,0.4407976344756829,0.9969365741869346,0.40254324836346,0.29030701611206555,1,0.5499510876593482,1,Ice,60,NA,NA,20.433870012897767,NA,NA,NA,NA,NA
C18_151.98454467589_32.7021002631148,0.4407976344756829,0.9969365741869346,0.40254324836346,0.29030701611206555,1,0.5499510876593482,1,Ice,90,NA,NA,NA,21.2967297544241,NA,NA,NA,NA
C18_151.98454467589_32.7021002631148,0.4407976344756829,0.9969365741869346,0.40254324836346,0.29030701611206555,1,0.5499510876593482,1,RT,15,NA,NA,NA,NA,20.827494456057135,NA,NA,NA
C18_151.98454467589_32.7021002631148,0.4407976344756829,0.9969365741869346,0.40254324836346,0.29030701611206555,1,0.5499510876593482,1,RT,30,NA,NA,NA,NA,NA,21.216593763882244,NA,NA
C18_151.98454467589_32.7021002631148,0.4407976344756829,0.9969365741869346,0.40254324836346,0.29030701611206555,1,0.5499510876593482,1,RT,60,NA,NA,NA,NA,NA,NA,21.003927590455174,NA
C18_151.98454467589_32.7021002631148,0.4407976344756829,0.9969365741869346,0.40254324836346,0.29030701611206555,1,0.5499510876593482,1,RT,90,NA,NA,NA,NA,NA,NA,NA,20.945337374732503
C18_152.002307498826_20.8561388346458,0.46033800407104064,0.9969365741869346,0.5308303835620749,0.2007910039516064,1,0.04707091594591767,1,Ice,15,27.614456879042038,NA,NA,NA,NA,NA,NA,NA
C18_152.002307498826_20.8561388346458,0.46033800407104064,0.9969365741869346,0.5308303835620749,0.2007910039516064,1,0.04707091594591767,1,Ice,30,NA,28.288929536663836,NA,NA,NA,NA,NA,NA
C18_152.002307498826_20.8561388346458,0.46033800407104064,0.9969365741869346,0.5308303835620749,0.2007910039516064,1,0.04707091594591767,1,Ice,60,NA,NA,28.171341981700035,NA,NA,NA,NA,NA
C18_152.002307498826_20.8561388346458,0.46033800407104064,0.9969365741869346,0.5308303835620749,0.2007910039516064,1,0.04707091594591767,1,Ice,90,NA,NA,NA,26.891390565644834,NA,NA,NA,NA
C18_152.002307498826_20.8561388346458,0.46033800407104064,0.9969365741869346,0.5308303835620749,0.2007910039516064,1,0.04707091594591767,1,RT,15,NA,NA,NA,NA,28.145287262604114,NA,NA,NA
C18_152.002307498826_20.8561388346458,0.46033800407104064,0.9969365741869346,0.5308303835620749,0.2007910039516064,1,0.04707091594591767,1,RT,30,NA,NA,NA,NA,NA,27.775581824202085,NA,NA
C18_152.002307498826_20.8561388346458,0.46033800407104064,0.9969365741869346,0.5308303835620749,0.2007910039516064,1,0.04707091594591767,1,RT,60,NA,NA,NA,NA,NA,NA,26.742082348016876,NA
C18_152.002307498826_20.8561388346458,0.46033800407104064,0.9969365741869346,0.5308303835620749,0.2007910039516064,1,0.04707091594591767,1,RT,90,NA,NA,NA,NA,NA,NA,NA,28.07732531245032
HILIC_152.010866657103_49.5611537828668,0.010830851177038704,0.8261729866771271,-1.5573220886232064,0.03390480314126158,1,0.15706450720675802,1,Ice,15,19.29031092110005,NA,NA,NA,NA,NA,NA,NA
HILIC_152.010866657103_49.5611537828668,0.010830851177038704,0.8261729866771271,-1.5573220886232064,0.03390480314126158,1,0.15706450720675802,1,Ice,30,NA,17.732988832476842,NA,NA,NA,NA,NA,NA
HILIC_152.010866657103_49.5611537828668,0.010830851177038704,0.8261729866771271,-1.5573220886232064,0.03390480314126158,1,0.15706450720675802,1,Ice,60,NA,NA,18.340132565961493,NA,NA,NA,NA,NA
HILIC_152.010866657103_49.5611537828668,0.010830851177038704,0.8261729866771271,-1.5573220886232064,0.03390480314126158,1,0.15706450720675802,1,Ice,90,NA,NA,NA,17.732988832476842,NA,NA,NA,NA
HILIC_152.010866657103_49.5611537828668,0.010830851177038704,0.8261729866771271,-1.5573220886232064,0.03390480314126158,1,0.15706450720675802,1,RT,15,NA,NA,NA,NA,17.732988832476842,NA,NA,NA
HILIC_152.010866657103_49.5611537828668,0.010830851177038704,0.8261729866771271,-1.5573220886232064,0.03390480314126158,1,0.15706450720675802,1,RT,30,NA,NA,NA,NA,NA,17.732988832476842,NA,NA
HILIC_152.010866657103_49.5611537828668,0.010830851177038704,0.8261729866771271,-1.5573220886232064,0.03390480314126158,1,0.15706450720675802,1,RT,60,NA,NA,NA,NA,NA,NA,18.29041762535299,NA
HILIC_152.010866657103_49.5611537828668,0.010830851177038704,0.8261729866771271,-1.5573220886232064,0.03390480314126158,1,0.15706450720675802,1,RT,90,NA,NA,NA,NA,NA,NA,NA,17.732988832476842
C18_152.011783878025_34.6461137461208,0.7944044064589453,0.9999999999999998,-0.22609295754292072,0.037220023386212074,1,0.30980587813082205,1,Ice,15,20.397633379558545,NA,NA,NA,NA,NA,NA,NA
C18_152.011783878025_34.6461137461208,0.7944044064589453,0.9999999999999998,-0.22609295754292072,0.037220023386212074,1,0.30980587813082205,1,Ice,30,NA,19.38399859465799,NA,NA,NA,NA,NA,NA
C18_152.011783878025_34.6461137461208,0.7944044064589453,0.9999999999999998,-0.22609295754292072,0.037220023386212074,1,0.30980587813082205,1,Ice,60,NA,NA,21.37259948602977,NA,NA,NA,NA,NA
C18_152.011783878025_34.6461137461208,0.7944044064589453,0.9999999999999998,-0.22609295754292072,0.037220023386212074,1,0.30980587813082205,1,Ice,90,NA,NA,NA,19.004556721388383,NA,NA,NA,NA
C18_152.011783878025_34.6461137461208,0.7944044064589453,0.9999999999999998,-0.22609295754292072,0.037220023386212074,1,0.30980587813082205,1,RT,15,NA,NA,NA,NA,20.171540422015624,NA,NA,NA
C18_152.011783878025_34.6461137461208,0.7944044064589453,0.9999999999999998,-0.22609295754292072,0.037220023386212074,1,0.30980587813082205,1,RT,30,NA,NA,NA,NA,NA,20.329304994646808,NA,NA
C18_152.011783878025_34.6461137461208,0.7944044064589453,0.9999999999999998,-0.22609295754292072,0.037220023386212074,1,0.30980587813082205,1,RT,60,NA,NA,NA,NA,NA,NA,20.881900966003897,NA
C18_152.011783878025_34.6461137461208,0.7944044064589453,0.9999999999999998,-0.22609295754292072,0.037220023386212074,1,0.30980587813082205,1,RT,90,NA,NA,NA,NA,NA,NA,NA,20.33163915714746
C18_152.035345405893_82.4567278415146,0.26363512805560246,0.9969365741869346,-0.27513129839787476,0.8498172658087887,1,0.9135652114956392,1,Ice,15,21.758763616141568,NA,NA,NA,NA,NA,NA,NA
C18_152.035345405893_82.4567278415146,0.26363512805560246,0.9969365741869346,-0.27513129839787476,0.8498172658087887,1,0.9135652114956392,1,Ice,30,NA,21.661815871881934,NA,NA,NA,NA,NA,NA
C18_152.035345405893_82.4567278415146,0.26363512805560246,0.9969365741869346,-0.27513129839787476,0.8498172658087887,1,0.9135652114956392,1,Ice,60,NA,NA,21.625733740098635,NA,NA,NA,NA,NA
C18_152.035345405893_82.4567278415146,0.26363512805560246,0.9969365741869346,-0.27513129839787476,0.8498172658087887,1,0.9135652114956392,1,Ice,90,NA,NA,NA,21.544889966543426,NA,NA,NA,NA
C18_152.035345405893_82.4567278415146,0.26363512805560246,0.9969365741869346,-0.27513129839787476,0.8498172658087887,1,0.9135652114956392,1,RT,15,NA,NA,NA,NA,21.48363231774369,NA,NA,NA
C18_152.035345405893_82.4567278415146,0.26363512805560246,0.9969365741869346,-0.27513129839787476,0.8498172658087887,1,0.9135652114956392,1,RT,30,NA,NA,NA,NA,NA,21.415178322356457,NA,NA
C18_152.035345405893_82.4567278415146,0.26363512805560246,0.9969365741869346,-0.27513129839787476,0.8498172658087887,1,0.9135652114956392,1,RT,60,NA,NA,NA,NA,NA,NA,21.334879099256185,NA
C18_152.035345405893_82.4567278415146,0.26363512805560246,0.9969365741869346,-0.27513129839787476,0.8498172658087887,1,0.9135652114956392,1,RT,90,NA,NA,NA,NA,NA,NA,NA,21.473536161608436
C18_152.035308918184_293.562613852667,0.41999716853189306,0.9969365741869346,0.2448632570675644,0.7849780804240133,1,0.32585301173750714,1,Ice,15,21.12030254565377,NA,NA,NA,NA,NA,NA,NA
C18_152.035308918184_293.562613852667,0.41999716853189306,0.9969365741869346,0.2448632570675644,0.7849780804240133,1,0.32585301173750714,1,Ice,30,NA,21.264613781645465,NA,NA,NA,NA,NA,NA
C18_152.035308918184_293.562613852667,0.41999716853189306,0.9969365741869346,0.2448632570675644,0.7849780804240133,1,0.32585301173750714,1,Ice,60,NA,NA,20.959455735851584,NA,NA,NA,NA,NA
C18_152.035308918184_293.562613852667,0.41999716853189306,0.9969365741869346,0.2448632570675644,0.7849780804240133,1,0.32585301173750714,1,Ice,90,NA,NA,NA,21.163827229031416,NA,NA,NA,NA
C18_152.035308918184_293.562613852667,0.41999716853189306,0.9969365741869346,0.2448632570675644,0.7849780804240133,1,0.32585301173750714,1,RT,15,NA,NA,NA,NA,21.36516580272134,NA,NA,NA
C18_152.035308918184_293.562613852667,0.41999716853189306,0.9969365741869346,0.2448632570675644,0.7849780804240133,1,0.32585301173750714,1,RT,30,NA,NA,NA,NA,NA,21.11259847461292,NA,NA
C18_152.035308918184_293.562613852667,0.41999716853189306,0.9969365741869346,0.2448632570675644,0.7849780804240133,1,0.32585301173750714,1,RT,60,NA,NA,NA,NA,NA,NA,21.296571829454088,NA
C18_152.035308918184_293.562613852667,0.41999716853189306,0.9969365741869346,0.2448632570675644,0.7849780804240133,1,0.32585301173750714,1,RT,90,NA,NA,NA,NA,NA,NA,NA,20.76147662541627
C18_152.046578305147_293.131792745143,0.053290634188193416,0.9728307619644055,0.6820911876388971,0.11142675663451314,1,0.24834057479845478,1,Ice,15,20.01821069170317,NA,NA,NA,NA,NA,NA,NA
C18_152.046578305147_293.131792745143,0.053290634188193416,0.9728307619644055,0.6820911876388971,0.11142675663451314,1,0.24834057479845478,1,Ice,30,NA,20.78250488365355,NA,NA,NA,NA,NA,NA
C18_152.046578305147_293.131792745143,0.053290634188193416,0.9728307619644055,0.6820911876388971,0.11142675663451314,1,0.24834057479845478,1,Ice,60,NA,NA,20.45424683616765,NA,NA,NA,NA,NA
C18_152.046578305147_293.131792745143,0.053290634188193416,0.9728307619644055,0.6820911876388971,0.11142675663451314,1,0.24834057479845478,1,Ice,90,NA,NA,NA,20.746650125071678,NA,NA,NA,NA
C18_152.046578305147_293.131792745143,0.053290634188193416,0.9728307619644055,0.6820911876388971,0.11142675663451314,1,0.24834057479845478,1,RT,15,NA,NA,NA,NA,20.700301879342067,NA,NA,NA
C18_152.046578305147_293.131792745143,0.053290634188193416,0.9728307619644055,0.6820911876388971,0.11142675663451314,1,0.24834057479845478,1,RT,30,NA,NA,NA,NA,NA,20.779347442315398,NA,NA
C18_152.046578305147_293.131792745143,0.053290634188193416,0.9728307619644055,0.6820911876388971,0.11142675663451314,1,0.24834057479845478,1,RT,60,NA,NA,NA,NA,NA,NA,20.94743146740807,NA
C18_152.046578305147_293.131792745143,0.053290634188193416,0.9728307619644055,0.6820911876388971,0.11142675663451314,1,0.24834057479845478,1,RT,90,NA,NA,NA,NA,NA,NA,NA,20.537382879642973
HILIC_152.048835385916_83.2781691314858,0.3210917292998433,0.9969365741869346,0.7004670307536855,0.6466184068406935,1,0.7773703519127031,1,Ice,15,19.737311219845488,NA,NA,NA,NA,NA,NA,NA
HILIC_152.048835385916_83.2781691314858,0.3210917292998433,0.9969365741869346,0.7004670307536855,0.6466184068406935,1,0.7773703519127031,1,Ice,30,NA,19.862532734258366,NA,NA,NA,NA,NA,NA
HILIC_152.048835385916_83.2781691314858,0.3210917292998433,0.9969365741869346,0.7004670307536855,0.6466184068406935,1,0.7773703519127031,1,Ice,60,NA,NA,19.854350001228184,NA,NA,NA,NA,NA
HILIC_152.048835385916_83.2781691314858,0.3210917292998433,0.9969365741869346,0.7004670307536855,0.6466184068406935,1,0.7773703519127031,1,Ice,90,NA,NA,NA,20.545990359726403,NA,NA,NA,NA
HILIC_152.048835385916_83.2781691314858,0.3210917292998433,0.9969365741869346,0.7004670307536855,0.6466184068406935,1,0.7773703519127031,1,RT,15,NA,NA,NA,NA,20.437778250599173,NA,NA,NA
HILIC_152.048835385916_83.2781691314858,0.3210917292998433,0.9969365741869346,0.7004670307536855,0.6466184068406935,1,0.7773703519127031,1,RT,30,NA,NA,NA,NA,NA,20.722285803489125,NA,NA
HILIC_152.048835385916_83.2781691314858,0.3210917292998433,0.9969365741869346,0.7004670307536855,0.6466184068406935,1,0.7773703519127031,1,RT,60,NA,NA,NA,NA,NA,NA,20.14149769118844,NA
HILIC_152.048835385916_83.2781691314858,0.3210917292998433,0.9969365741869346,0.7004670307536855,0.6466184068406935,1,0.7773703519127031,1,RT,90,NA,NA,NA,NA,NA,NA,NA,20.453687310457497
HILIC_152.056712001714_55.6137439288758,0.24421061554584653,0.9969365741869346,0.5003572562986681,0.5630322393854141,1,0.22131406835756995,1,Ice,15,24.05245474734662,NA,NA,NA,NA,NA,NA,NA
HILIC_152.056712001714_55.6137439288758,0.24421061554584653,0.9969365741869346,0.5003572562986681,0.5630322393854141,1,0.22131406835756995,1,Ice,30,NA,24.437283934387136,NA,NA,NA,NA,NA,NA
HILIC_152.056712001714_55.6137439288758,0.24421061554584653,0.9969365741869346,0.5003572562986681,0.5630322393854141,1,0.22131406835756995,1,Ice,60,NA,NA,24.562164062775057,NA,NA,NA,NA,NA
HILIC_152.056712001714_55.6137439288758,0.24421061554584653,0.9969365741869346,0.5003572562986681,0.5630322393854141,1,0.22131406835756995,1,Ice,90,NA,NA,NA,24.595868418051626,NA,NA,NA,NA
HILIC_152.056712001714_55.6137439288758,0.24421061554584653,0.9969365741869346,0.5003572562986681,0.5630322393854141,1,0.22131406835756995,1,RT,15,NA,NA,NA,NA,24.552812003645286,NA,NA,NA
HILIC_152.056712001714_55.6137439288758,0.24421061554584653,0.9969365741869346,0.5003572562986681,0.5630322393854141,1,0.22131406835756995,1,RT,30,NA,NA,NA,NA,NA,24.52305584728544,NA,NA
HILIC_152.056712001714_55.6137439288758,0.24421061554584653,0.9969365741869346,0.5003572562986681,0.5630322393854141,1,0.22131406835756995,1,RT,60,NA,NA,NA,NA,NA,NA,23.991347885705753,NA
HILIC_152.056712001714_55.6137439288758,0.24421061554584653,0.9969365741869346,0.5003572562986681,0.5630322393854141,1,0.22131406835756995,1,RT,90,NA,NA,NA,NA,NA,NA,NA,24.011642999108155
HILIC_152.081902638085_282.413273773882,0.7156241075945846,0.9976445116039421,-0.13364420005798916,0.7442745175710643,1,0.5210107244956925,1,Ice,15,22.209809987561272,NA,NA,NA,NA,NA,NA,NA
HILIC_152.081902638085_282.413273773882,0.7156241075945846,0.9976445116039421,-0.13364420005798916,0.7442745175710643,1,0.5210107244956925,1,Ice,30,NA,21.955816707745832,NA,NA,NA,NA,NA,NA
HILIC_152.081902638085_282.413273773882,0.7156241075945846,0.9976445116039421,-0.13364420005798916,0.7442745175710643,1,0.5210107244956925,1,Ice,60,NA,NA,22.01637750229719,NA,NA,NA,NA,NA
HILIC_152.081902638085_282.413273773882,0.7156241075945846,0.9976445116039421,-0.13364420005798916,0.7442745175710643,1,0.5210107244956925,1,Ice,90,NA,NA,NA,22.31164203174396,NA,NA,NA,NA
HILIC_152.081902638085_282.413273773882,0.7156241075945846,0.9976445116039421,-0.13364420005798916,0.7442745175710643,1,0.5210107244956925,1,RT,15,NA,NA,NA,NA,22.076165787503285,NA,NA,NA
HILIC_152.081902638085_282.413273773882,0.7156241075945846,0.9976445116039421,-0.13364420005798916,0.7442745175710643,1,0.5210107244956925,1,RT,30,NA,NA,NA,NA,NA,21.701155554547082,NA,NA
HILIC_152.081902638085_282.413273773882,0.7156241075945846,0.9976445116039421,-0.13364420005798916,0.7442745175710643,1,0.5210107244956925,1,RT,60,NA,NA,NA,NA,NA,NA,21.8368603459656,NA
HILIC_152.081902638085_282.413273773882,0.7156241075945846,0.9976445116039421,-0.13364420005798916,0.7442745175710643,1,0.5210107244956925,1,RT,90,NA,NA,NA,NA,NA,NA,NA,21.51048485185135
HILIC_152.107053550663_283.323414540692,0.3863540413147306,0.9969365741869346,-0.37099186726785455,0.3860438342152798,1,0.0764168412738143,1,Ice,15,21.207067906048,NA,NA,NA,NA,NA,NA,NA
